Ticket_ID,Ticket_Type,Queue,Priority,Assigned_Team,Category,Status,Created_Date,Resolved_Date,Region
IT11382,Incident,Product Support,medium,2 - Regular,Network,Open,17-07-2024,17-06-2024,EU
IT11383,Problem,Sales and Pre-Sales,medium,1 - Junior,Bug,Open,16-06-2024,20-06-2024,EU
IT11384,Problem,Customer Service,medium,2 - Regular,Performance,In Progress,17-06-2024,23-06-2024,NA
IT11385,Incident,Technical Support,medium,2 - Regular,Network,Resolved,17-07-2024,29-06-2024,LATAM
IT11386,Problem,Technical Support,low,2 - Regular,Customer,In Progress,16-06-2024,29-06-2024,LATAM
IT11387,Change,Technical Support,low,1 - Junior,Security,Open,17-06-2024,15-06-2024,MEA
IT11388,Request,Technical Support,high,2 - Regular,Product,Resolved,17-07-2024,15-06-2024,LATAM
IT11389,Request,Technical Support,medium,2 - Regular,Documentation,In Progress,16-06-2024,20-06-2024,APAC
IT11390,Incident,Technical Support,high,1 - Junior,Outage,Open,05-07-2024,16-06-2024,APAC
IT11391,Incident,Service Outages and Maintenance,high,2 - Regular,Integration,Open,08-07-2024,17-06-2024,NA
IT11392,Request,Billing and Payments,high,2 - Regular,Investment,Open,11-07-2024,29-06-2024,MEA
IT11393,Incident,Returns and Exchanges,high,2 - Regular,Bug,In Progress,14-07-2024,17-06-2024,MEA
IT11394,Change,Product Support,low,2 - Regular,Feedback,Resolved,17-07-2024,20-06-2024,NA
IT11395,Change,Sales and Pre-Sales,high,3 - Senior,Product,In Progress,20-07-2024,29-06-2024,MEA
IT11396,Request,Billing and Payments,low,2 - Regular,Payment,Open,23-07-2024,15-06-2024,MEA
IT11397,Request,Billing and Payments,high,1 - Junior,Payment,Resolved,26-07-2024,26-06-2024,NA
IT11398,Request,Customer Service,medium,2 - Regular,Security,Open,29-07-2024,29-06-2024,MEA
IT11399,Incident,Technical Support,low,1 - Junior,Disruption,Open,01-08-2024,17-06-2024,APAC
IT11400,Incident,Human Resources,medium,2 - Regular,Breach,In Progress,04-08-2024,20-06-2024,MEA
IT11401,Incident,Technical Support,medium,2 - Regular,Performance,Resolved,07-08-2024,26-06-2024,EU
IT11402,Incident,Technical Support,high,2 - Regular,Crash,In Progress,10-08-2024,29-06-2024,EU
IT11403,Problem,IT Support,medium,2 - Regular,Network,Open,13-08-2024,29-06-2024,NA
IT11404,Change,Product Support,medium,3 - Senior,Performance,Resolved,16-08-2024,15-06-2024,NA
IT11405,Problem,Billing and Payments,medium,1 - Junior,Billing,In Progress,19-08-2024,15-06-2024,LATAM
IT11406,Incident,Technical Support,medium,3 - Senior,Bug,Open,22-08-2024,16-06-2024,LATAM
IT11407,Problem,Customer Service,medium,4 - Management,Product,Open,25-08-2024,20-06-2024,NA
IT11408,Incident,Technical Support,medium,2 - Regular,Bug,Resolved,28-08-2024,29-06-2024,NA
IT11409,Incident,Product Support,high,3 - Senior,Integration,Open,31-08-2024,15-06-2024,MEA
IT11410,Request,Customer Service,medium,3 - Senior,Documentation,Open,03-09-2024,17-06-2024,EU
IT11411,Change,IT Support,high,3 - Senior,Breach,In Progress,17-07-2024,15-06-2024,APAC
IT11412,Request,Sales and Pre-Sales,low,2 - Regular,Security,Resolved,16-06-2024,15-06-2024,MEA
IT11413,Incident,Technical Support,high,2 - Regular,Performance,In Progress,17-06-2024,17-06-2024,EU
IT11414,Request,Customer Service,low,4 - Management,Strategy,Open,20-06-2024,20-06-2024,NA
IT11415,Incident,Technical Support,medium,2 - Regular,Bug,Resolved,23-06-2024,29-06-2024,EU
IT11416,Problem,Billing and Payments,medium,3 - Senior,Account,In Progress,26-06-2024,15-06-2024,APAC
IT11417,Problem,IT Support,high,3 - Senior,Account,Open,29-06-2024,29-06-2024,LATAM
IT11418,Incident,Technical Support,medium,3 - Senior,Security,Open,02-07-2024,15-06-2024,APAC
IT11419,Change,Billing and Payments,medium,1 - Junior,Payment,Open,05-07-2024,15-06-2024,LATAM
IT11420,Incident,Customer Service,medium,4 - Management,Feedback,In Progress,08-07-2024,16-06-2024,APAC
IT11421,Incident,Technical Support,high,3 - Senior,Disruption,Resolved,11-07-2024,17-06-2024,EU
IT11422,Request,Customer Service,medium,4 - Management,Sales,Open,14-07-2024,20-06-2024,NA
IT11423,Request,Returns and Exchanges,low,4 - Management,Documentation,Resolved,17-07-2024,23-06-2024,NA
IT11424,Incident,Customer Service,medium,1 - Junior,Bug,Open,16-06-2024,26-06-2024,EU
IT11425,Request,Customer Service,high,2 - Regular,Product,Open,17-06-2024,15-06-2024,MEA
IT11426,Request,General Inquiry,medium,1 - Junior,Sales,In Progress,17-07-2024,15-06-2024,EU
IT11427,Incident,Technical Support,high,1 - Junior,Product,Resolved,16-06-2024,16-06-2024,LATAM
IT11428,Incident,Customer Service,high,3 - Senior,Crash,In Progress,17-06-2024,23-06-2024,LATAM
IT11429,Request,IT Support,medium,2 - Regular,IT,Open,17-07-2024,29-06-2024,LATAM
IT11430,Request,Product Support,medium,2 - Regular,Product,Resolved,16-06-2024,29-06-2024,MEA
IT11431,Incident,Sales and Pre-Sales,medium,3 - Senior,Performance,In Progress,17-06-2024,15-06-2024,MEA
IT11432,Change,Product Support,low,2 - Regular,Product,Open,17-07-2024,15-06-2024,MEA
IT11433,Request,Technical Support,high,2 - Regular,Product,Open,16-06-2024,29-06-2024,EU
IT11434,Incident,IT Support,low,2 - Regular,IT,Resolved,05-07-2024,15-06-2024,EU
IT11435,Incident,Product Support,high,2 - Regular,Sales,Open,08-07-2024,16-06-2024,LATAM
IT11436,Problem,Product Support,high,2 - Regular,Bug,Open,11-07-2024,17-06-2024,EU
IT11437,Request,IT Support,low,2 - Regular,Strategy,In Progress,14-07-2024,20-06-2024,LATAM
IT11438,Request,Technical Support,high,1 - Junior,Product,Resolved,17-07-2024,29-06-2024,APAC
IT11439,Request,Product Support,medium,2 - Regular,Medical,In Progress,20-07-2024,15-06-2024,NA
IT11440,Request,IT Support,high,2 - Regular,Documentation,Open,23-07-2024,20-06-2024,MEA
IT11441,Incident,Product Support,medium,3 - Senior,Performance,Resolved,26-07-2024,15-06-2024,LATAM
IT11442,Incident,Product Support,high,4 - Management,Performance,In Progress,29-07-2024,20-06-2024,NA
IT11443,Request,Billing and Payments,medium,4 - Management,Pricing,Open,01-08-2024,15-06-2024,APAC
IT11444,Request,Customer Service,medium,3 - Senior,Product,Open,04-08-2024,15-06-2024,NA
IT11445,Request,Human Resources,high,1 - Junior,Sales,Open,07-08-2024,16-06-2024,APAC
IT11446,Incident,Technical Support,high,1 - Junior,Network,In Progress,10-08-2024,20-06-2024,MEA
IT11447,Request,Customer Service,medium,2 - Regular,Customer,Resolved,13-08-2024,23-06-2024,EU
IT11448,Incident,Product Support,low,4 - Management,Network,In Progress,16-08-2024,26-06-2024,APAC
IT11449,Incident,Billing and Payments,medium,4 - Management,Security,Open,19-08-2024,29-06-2024,LATAM
IT11450,Incident,Human Resources,low,2 - Regular,Performance,Resolved,22-08-2024,15-06-2024,EU
IT11451,Problem,Customer Service,medium,3 - Senior,Customer,Open,25-08-2024,15-06-2024,MEA
IT11452,Request,Billing and Payments,high,3 - Senior,Customer,Open,28-08-2024,16-06-2024,NA
IT11453,Problem,Product Support,medium,2 - Regular,Breach,In Progress,31-08-2024,17-06-2024,APAC
IT11454,Incident,IT Support,low,3 - Senior,,Resolved,03-09-2024,23-06-2024,LATAM
IT11455,Incident,Product Support,high,4 - Management,Bug,In Progress,17-07-2024,29-06-2024,LATAM
IT11456,Change,Service Outages and Maintenance,high,2 - Regular,Disruption,Open,16-06-2024,29-06-2024,EU
IT11457,Problem,IT Support,high,4 - Management,Outage,Resolved,17-06-2024,15-06-2024,NA
IT11458,Problem,Technical Support,high,2 - Regular,Network,In Progress,20-06-2024,15-06-2024,NA
IT11459,Request,Technical Support,high,2 - Regular,Guidance,Open,23-06-2024,17-06-2024,EU
IT11460,Incident,Technical Support,medium,3 - Senior,Bug,Open,26-06-2024,23-06-2024,APAC
IT11461,Request,Product Support,high,4 - Management,Product,Resolved,29-06-2024,29-06-2024,NA
IT11462,Request,Technical Support,high,2 - Regular,Documentation,Open,02-07-2024,15-06-2024,MEA
IT11463,Problem,Technical Support,medium,3 - Senior,Feedback,Open,05-07-2024,16-06-2024,NA
IT11464,Incident,Technical Support,high,4 - Management,Bug,In Progress,08-07-2024,20-06-2024,EU
IT11465,Request,Product Support,medium,2 - Regular,Sales,Resolved,11-07-2024,29-06-2024,LATAM
IT11466,Problem,Product Support,medium,1 - Junior,Bug,In Progress,14-07-2024,15-06-2024,LATAM
IT11467,Incident,Product Support,high,4 - Management,Network,Open,17-07-2024,15-06-2024,APAC
IT11468,Change,Product Support,medium,3 - Senior,Product,Resolved,16-06-2024,16-06-2024,LATAM
IT11469,Change,Product Support,low,2 - Regular,Security,In Progress,17-06-2024,17-06-2024,MEA
IT11470,Request,IT Support,medium,4 - Management,Documentation,Open,17-07-2024,20-06-2024,MEA
IT11471,Change,Product Support,high,2 - Regular,Product,Open,16-06-2024,15-06-2024,EU
IT11472,Request,Human Resources,high,3 - Senior,Documentation,Open,17-06-2024,15-06-2024,EU
IT11473,Problem,Technical Support,medium,4 - Management,Performance,In Progress,17-07-2024,15-06-2024,EU
IT11474,Incident,Technical Support,high,2 - Regular,Bug,Resolved,16-06-2024,15-06-2024,LATAM
IT11475,Request,Customer Service,low,2 - Regular,Sales,Open,17-06-2024,16-06-2024,LATAM
IT11476,Incident,Service Outages and Maintenance,high,2 - Regular,Outage,Resolved,17-07-2024,17-06-2024,LATAM
IT11477,Incident,Product Support,high,2 - Regular,Bug,Open,16-06-2024,20-06-2024,LATAM
IT11478,Change,Product Support,low,3 - Senior,Feedback,Open,05-07-2024,26-06-2024,NA
IT11479,Problem,Technical Support,low,3 - Senior,Disruption,In Progress,08-07-2024,15-06-2024,MEA
IT11480,Request,Customer Service,high,3 - Senior,Breach,Resolved,11-07-2024,15-06-2024,MEA
IT11481,Request,Billing and Payments,medium,2 - Regular,Feedback,In Progress,14-07-2024,16-06-2024,EU
IT11482,Change,Service Outages and Maintenance,high,3 - Senior,Maintenance,Open,17-07-2024,17-06-2024,LATAM
IT11483,Incident,Technical Support,high,2 - Regular,Performance,Resolved,20-07-2024,20-06-2024,NA
IT11484,Request,Billing and Payments,medium,2 - Regular,Payment,In Progress,23-07-2024,23-06-2024,EU
IT11485,Problem,Technical Support,medium,3 - Senior,Virus,Open,26-07-2024,26-06-2024,LATAM
IT11486,Request,Technical Support,low,3 - Senior,Sales,Open,29-07-2024,29-06-2024,EU
IT11487,Incident,Billing and Payments,medium,2 - Regular,Technical,Resolved,01-08-2024,15-06-2024,MEA
IT11488,Incident,Service Outages and Maintenance,high,2 - Regular,Disruption,Open,04-08-2024,15-06-2024,LATAM
IT11489,Change,Customer Service,high,2 - Regular,Marketing,Open,07-08-2024,17-06-2024,LATAM
IT11490,Incident,Technical Support,high,2 - Regular,Disruption,In Progress,10-08-2024,20-06-2024,EU
IT11491,Change,General Inquiry,high,1 - Junior,Marketing,Resolved,13-08-2024,29-06-2024,NA
IT11492,Incident,General Inquiry,low,1 - Junior,Technical,In Progress,16-08-2024,15-06-2024,LATAM
IT11493,Incident,Customer Service,low,2 - Regular,Maintenance,Open,19-08-2024,15-06-2024,NA
IT11494,Incident,Customer Service,high,2 - Regular,Bug,Resolved,22-08-2024,20-06-2024,LATAM
IT11495,Problem,IT Support,high,4 - Management,IT,In Progress,25-08-2024,15-06-2024,MEA
IT11496,Incident,IT Support,high,2 - Regular,Network,Open,28-08-2024,15-06-2024,LATAM
IT11497,Incident,Technical Support,medium,2 - Regular,Bug,Open,31-08-2024,16-06-2024,APAC
IT11498,Problem,Billing and Payments,high,2 - Regular,Virus,Open,03-09-2024,17-06-2024,MEA
IT11499,Request,Returns and Exchanges,medium,2 - Regular,Sales,In Progress,17-07-2024,15-06-2024,NA
IT11500,Incident,Technical Support,high,2 - Regular,Performance,Resolved,16-06-2024,15-06-2024,APAC
IT11501,Change,Sales and Pre-Sales,medium,4 - Management,Product,In Progress,17-06-2024,16-06-2024,EU
IT11502,Incident,Service Outages and Maintenance,medium,2 - Regular,Network,Open,20-06-2024,20-06-2024,APAC
IT11503,Request,Technical Support,low,2 - Regular,Integration,Resolved,23-06-2024,23-06-2024,EU
IT11504,Request,Billing and Payments,medium,2 - Regular,Technical,Open,26-06-2024,29-06-2024,MEA
IT11505,Request,Technical Support,high,2 - Regular,Marketing,Open,29-06-2024,29-06-2024,MEA
IT11506,Request,Sales and Pre-Sales,high,2 - Regular,IT,In Progress,02-07-2024,15-06-2024,MEA
IT11507,Incident,Sales and Pre-Sales,low,3 - Senior,Bug,Resolved,05-07-2024,15-06-2024,EU
IT11508,Incident,Product Support,high,2 - Regular,Bug,In Progress,08-07-2024,16-06-2024,LATAM
IT11509,Incident,Technical Support,medium,2 - Regular,Bug,Open,11-07-2024,20-06-2024,NA
IT11510,Incident,Service Outages and Maintenance,high,4 - Management,Hardware,Resolved,14-07-2024,29-06-2024,APAC
IT11511,Request,Customer Service,low,2 - Regular,Product,In Progress,17-07-2024,29-06-2024,EU
IT11512,Problem,Customer Service,high,1 - Junior,Performance,Open,16-06-2024,15-06-2024,APAC
IT11513,Problem,Technical Support,medium,3 - Senior,Performance,Open,17-06-2024,17-06-2024,NA
IT11514,Problem,Technical Support,high,2 - Regular,Bug,Resolved,17-07-2024,29-06-2024,MEA
IT11515,Request,Returns and Exchanges,low,2 - Regular,Marketing,Open,16-06-2024,15-06-2024,MEA
IT11516,Incident,Technical Support,high,4 - Management,Performance,Open,17-06-2024,16-06-2024,NA
IT11517,Incident,Product Support,medium,2 - Regular,Network,In Progress,17-07-2024,17-06-2024,LATAM
IT11518,Request,Billing and Payments,high,4 - Management,Performance,Resolved,16-06-2024,29-06-2024,NA
IT11519,Problem,Product Support,low,2 - Regular,Performance,In Progress,17-06-2024,15-06-2024,APAC
IT11520,Request,IT Support,medium,2 - Regular,Hardware,Open,17-07-2024,20-06-2024,EU
IT11521,Request,Customer Service,medium,2 - Regular,Guidance,Resolved,16-06-2024,29-06-2024,MEA
IT11522,Request,General Inquiry,low,2 - Regular,Product,In Progress,05-07-2024,15-06-2024,MEA
IT11523,Request,Product Support,high,4 - Management,Security,Open,08-07-2024,15-06-2024,EU
IT11524,Incident,Returns and Exchanges,low,4 - Management,Crash,Open,11-07-2024,15-06-2024,NA
IT11525,Request,Human Resources,medium,1 - Junior,Documentation,Open,14-07-2024,16-06-2024,MEA
IT11526,Incident,Service Outages and Maintenance,low,2 - Regular,Performance,In Progress,17-07-2024,17-06-2024,NA
IT11527,Change,Customer Service,medium,2 - Regular,Product,Resolved,20-07-2024,20-06-2024,MEA
IT11528,Problem,Customer Service,low,2 - Regular,Performance,Open,23-07-2024,23-06-2024,MEA
IT11529,Request,Billing and Payments,medium,2 - Regular,Payment,Resolved,26-07-2024,15-06-2024,EU
IT11530,Incident,Technical Support,high,4 - Management,Performance,Open,15-06-2024,16-06-2024,APAC
IT11531,Incident,Technical Support,medium,3 - Senior,Performance,Open,15-06-2024,17-06-2024,APAC
IT11532,Incident,Returns and Exchanges,medium,1 - Junior,Shipment,In Progress,16-06-2024,20-06-2024,NA
IT11533,Problem,IT Support,medium,2 - Regular,Customer,Resolved,17-06-2024,29-06-2024,APAC
IT11534,Incident,Technical Support,medium,1 - Junior,Bug,In Progress,20-06-2024,15-06-2024,NA
IT11535,Problem,Product Support,high,1 - Junior,Performance,Open,23-06-2024,17-06-2024,MEA
IT11536,Problem,Customer Service,low,3 - Senior,Customer,Resolved,26-06-2024,26-06-2024,MEA
IT11537,Problem,Technical Support,high,2 - Regular,Bug,In Progress,29-06-2024,29-06-2024,APAC
IT11538,Request,Technical Support,low,2 - Regular,Hardware,Open,15-06-2024,29-06-2024,LATAM
IT11539,Incident,Product Support,high,2 - Regular,Bug,Open,15-06-2024,15-06-2024,LATAM
IT11540,Request,Billing and Payments,high,4 - Management,Documentation,Resolved,16-06-2024,17-06-2024,NA
IT11541,Incident,IT Support,high,1 - Junior,Crash,Open,17-06-2024,29-06-2024,EU
IT11542,Incident,IT Support,low,1 - Junior,Bug,Open,20-06-2024,15-06-2024,APAC
IT11543,Incident,Customer Service,low,2 - Regular,Hardware,In Progress,23-06-2024,29-06-2024,EU
IT11544,Incident,Product Support,medium,3 - Senior,Integration,Resolved,26-06-2024,16-06-2024,MEA
IT11545,Incident,Customer Service,medium,1 - Junior,Security,In Progress,29-06-2024,17-06-2024,EU
IT11546,Request,Billing and Payments,medium,4 - Management,Hospital,Open,29-06-2024,20-06-2024,MEA
IT11547,Request,Billing and Payments,high,1 - Junior,Product,Resolved,15-06-2024,29-06-2024,NA
IT11548,Incident,Billing and Payments,medium,3 - Senior,Payment,In Progress,15-06-2024,15-06-2024,NA
IT11549,Incident,Technical Support,high,1 - Junior,Crash,Open,16-06-2024,15-06-2024,MEA
IT11550,Incident,Technical Support,high,3 - Senior,Security,Open,17-06-2024,15-06-2024,NA
IT11551,Problem,Product Support,medium,4 - Management,Crash,Open,20-06-2024,20-06-2024,MEA
IT11552,Request,Product Support,low,2 - Regular,Feedback,In Progress,23-06-2024,23-06-2024,NA
IT11553,Change,Product Support,medium,3 - Senior,Integration,Resolved,26-06-2024,26-06-2024,MEA
IT11554,Incident,Returns and Exchanges,low,2 - Regular,IT,In Progress,29-06-2024,15-06-2024,EU
IT11555,Incident,Technical Support,high,4 - Management,Security,Open,29-06-2024,15-06-2024,LATAM
IT11556,Request,IT Support,medium,1 - Junior,IT,Resolved,15-06-2024,16-06-2024,EU
IT11557,Problem,Customer Service,medium,2 - Regular,Tech Support,Open,15-06-2024,17-06-2024,EU
IT11558,Incident,Product Support,low,1 - Junior,Social Media,Open,16-06-2024,20-06-2024,APAC
IT11559,Request,Billing and Payments,high,1 - Junior,Payment,In Progress,17-06-2024,23-06-2024,LATAM
IT11560,Problem,Technical Support,high,3 - Senior,Performance,Resolved,20-06-2024,15-06-2024,LATAM
IT11561,Request,Customer Service,medium,2 - Regular,Strategy,In Progress,29-06-2024,15-06-2024,APAC
IT11562,Problem,Billing and Payments,high,3 - Senior,Payment,Open,15-06-2024,16-06-2024,NA
IT11563,Request,General Inquiry,low,3 - Senior,Documentation,Resolved,15-06-2024,20-06-2024,LATAM
IT11564,Problem,Technical Support,medium,1 - Junior,Performance,In Progress,16-06-2024,29-06-2024,APAC
IT11565,Incident,Technical Support,high,1 - Junior,Disruption,Open,17-06-2024,29-06-2024,EU
IT11566,Incident,Technical Support,high,2 - Regular,Security,Open,20-06-2024,17-06-2024,MEA
IT11567,Incident,Technical Support,high,4 - Management,Incident,Resolved,29-06-2024,15-06-2024,NA
IT11568,Problem,Sales and Pre-Sales,medium,2 - Regular,Product,Open,15-06-2024,15-06-2024,APAC
IT11569,Incident,Product Support,medium,3 - Senior,Performance,Open,15-06-2024,16-06-2024,APAC
IT11570,Problem,Technical Support,medium,2 - Regular,Hardware,In Progress,16-06-2024,15-06-2024,EU
IT11571,Request,Billing and Payments,medium,2 - Regular,Feedback,Resolved,17-06-2024,17-06-2024,MEA
IT11572,Request,IT Support,medium,1 - Junior,Product,In Progress,20-06-2024,20-06-2024,NA
IT11573,Problem,IT Support,medium,4 - Management,Security,Open,29-06-2024,15-06-2024,NA
IT11574,Request,Product Support,medium,4 - Management,Marketing,Resolved,15-06-2024,16-06-2024,APAC
IT11575,Request,IT Support,high,2 - Regular,Performance,In Progress,15-06-2024,17-06-2024,MEA
