Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions,Resolution_Imputed,Survey_Imputed,Resolution_Gap,Response_Efficiency,Normalized_Speed,Normalized_Satisfaction,Similarity_Score,Performance_Bucket
TIC-7599,Closed,Medium,Email,Update Failure,Software,Network Ops,2025-12-25 23:52:00,24,4.17,On-Time,4.0,UK,55.37,-3.43,12,0,0,19.83,1.8461538461538463,0.82625,0.75,0.7957500000000001,High Performer
TIC-7600,Closed,Medium,Chat,License Request,Software,L1 Service Desk,2025-07-20 04:14:00,24,9.91,On-Time,1.0,USA,37.09,-95.71,4,0,0,14.09,4.8,0.5870833333333334,0.0,0.35225,Low Efficiency
TIC-7601,Closed,Medium,Phone,Bug Report,Software,Security Admin,2025-10-22 12:47:00,24,24.99,Breached,3.0,Brazil,-14.23,-51.92,8,0,0,-0.9899999999999984,2.6666666666666665,-0.04125000000000001,0.5,0.17525000000000002,Low Efficiency
TIC-7602,Closed,Low,Portal,Monitor Issue,Hardware,Security Admin,2025-03-07 23:40:00,48,47.9,On-Time,5.0,USA,37.09,-95.71,7,0,0,0.10000000000000142,6.0,0.002083333333333326,1.0,0.40125,Standard
TIC-7603,Closed,Critical,Phone,MFA Reset,Security,Infrastructure,2025-11-03 18:50:00,4,1.82,On-Time,3.0,Brazil,-14.23,-51.92,8,0,0,2.1799999999999997,0.4444444444444444,0.5449999999999999,0.5,0.5269999999999999,Standard
TIC-7604,Closed,Low,Portal,Printer,Hardware,Network Ops,2025-12-10 16:47:00,48,85.4,Breached,1.0,Brazil,-14.23,-51.92,8,0,0,-37.400000000000006,5.333333333333333,-0.7791666666666668,0.0,0.0,Low Efficiency
TIC-7605,Closed,Low,Email,Login Issue,Software,Security Admin,2025-02-21 09:33:00,48,27.13,On-Time,1.0,India,20.59,78.96,8,0,0,20.87,5.333333333333333,0.4347916666666667,0.0,0.260875,Low Efficiency
TIC-7606,Closed,Critical,Email,License Request,Software,L2 Technical Support,2025-06-15 05:37:00,4,1.31,On-Time,5.0,UK,55.37,-3.43,5,0,0,2.69,0.6666666666666666,0.6725,1.0,0.8035,High Performer
TIC-7607,Closed,Medium,Chat,Laptop Repair,Hardware,Infrastructure,2025-04-09 23:08:00,24,32.66,Breached,5.0,India,20.59,78.96,4,0,0,-8.659999999999997,4.8,-0.3608333333333331,1.0,0.18350000000000016,Low Efficiency
TIC-7608,Closed,Low,Chat,Access Revoked,Security,Security Admin,2025-12-11 17:15:00,48,4.09,On-Time,3.0,Brazil,-14.23,-51.92,2,0,0,43.91,16.0,0.9147916666666667,0.5,0.748875,Standard
TIC-7609,Closed,High,Phone,Printer,Hardware,L1 Service Desk,2025-01-13 03:42:00,8,10.57,Breached,5.0,India,20.59,78.96,3,0,0,-2.5700000000000003,2.0,-0.32125000000000004,1.0,0.20725000000000002,Low Efficiency
TIC-7610,Closed,Low,Portal,Login Issue,Software,L2 Technical Support,2025-08-09 21:25:00,48,5.69,On-Time,1.0,USA,37.09,-95.71,8,0,0,42.31,5.333333333333333,0.8814583333333333,0.0,0.528875,Standard
TIC-7611,Closed,High,Portal,Suspicious Email,Security,Network Ops,2025-01-29 09:31:00,8,1.2,On-Time,5.0,Germany,51.16,10.45,5,0,0,6.8,1.3333333333333333,0.85,1.0,0.91,High Performer
TIC-7612,Closed,High,Email,Slow Internet,Network,Security Admin,2025-12-24 12:31:00,8,12.79,Breached,1.0,USA,37.09,-95.71,7,0,0,-4.789999999999999,1.0,-0.5987499999999999,0.0,0.0,Low Efficiency
TIC-7613,Closed,Low,Phone,Wi-Fi Access,Network,Security Admin,2025-05-05 10:52:00,48,72.89,Breached,2.0,USA,37.09,-95.71,7,0,0,-24.89,6.0,-0.5185416666666667,0.25,0.0,Low Efficiency
TIC-7614,Resolved,High,Email,Suspicious Email,Security,L2 Technical Support,2025-11-15 00:36:00,8,2.23,On-Time,3.022642390289449,Brazil,-14.23,-51.92,5,0,1,5.77,1.3333333333333333,0.72125,0.5056605975723623,0.6350142390289448,Standard
TIC-7615,Closed,High,Portal,License Request,Software,Security Admin,2025-01-15 23:19:00,8,5.08,On-Time,2.0,India,20.59,78.96,5,0,0,2.92,1.3333333333333333,0.365,0.25,0.319,Low Efficiency
TIC-7616,Closed,High,Phone,Keyboard/Mouse,Hardware,L1 Service Desk,2025-01-07 21:58:00,8,13.59,Breached,1.0,USA,37.09,-95.71,3,0,0,-5.59,2.0,-0.69875,0.0,0.0,Low Efficiency
TIC-7617,Closed,Low,Portal,Wi-Fi Access,Network,Infrastructure,2025-06-20 02:33:00,48,35.74,On-Time,4.0,Brazil,-14.23,-51.92,4,0,0,12.259999999999998,9.6,0.2554166666666666,0.75,0.45325000000000004,Standard
TIC-7618,Closed,Medium,Chat,Login Issue,Software,Security Admin,2025-11-04 19:55:00,24,23.04,On-Time,2.0,Germany,51.16,10.45,3,0,0,0.9600000000000009,6.0,0.040000000000000036,0.25,0.12400000000000003,Low Efficiency
TIC-7619,Closed,Low,Portal,Keyboard/Mouse,Hardware,Network Ops,2025-03-21 19:47:00,48,40.84,On-Time,1.0,Brazil,-14.23,-51.92,8,0,0,7.159999999999997,5.333333333333333,0.14916666666666656,0.0,0.08949999999999993,Low Efficiency
TIC-7620,Closed,Medium,Portal,VPN Drop,Network,Infrastructure,2025-09-19 18:03:00,24,42.89,Breached,2.0,Brazil,-14.23,-51.92,1,0,0,-18.89,12.0,-0.7870833333333334,0.25,0.0,Low Efficiency
TIC-7621,Resolved,Critical,Phone,Access Revoked,Security,Security Admin,2025-10-04 10:33:00,4,2.97,On-Time,3.022642390289449,India,20.59,78.96,1,0,1,1.0299999999999998,2.0,0.25749999999999995,0.5056605975723623,0.3567642390289449,Low Efficiency
TIC-7622,Closed,Low,Email,Password Reset,Security,L1 Service Desk,2025-06-26 13:59:00,48,15.39,On-Time,4.0,USA,37.09,-95.71,7,0,0,32.61,6.0,0.6793750000000001,0.75,0.7076250000000001,Standard
TIC-7623,Closed,Medium,Phone,License Request,Software,Security Admin,2025-05-19 10:51:00,24,7.43,On-Time,3.0,UK,55.37,-3.43,11,0,0,16.57,2.0,0.6904166666666667,0.5,0.61425,Standard
TIC-7624,Closed,Critical,Phone,Keyboard/Mouse,Hardware,Infrastructure,2025-11-28 09:30:00,4,5.63,Breached,4.0,USA,37.09,-95.71,6,0,0,-1.63,0.5714285714285714,-0.4075,0.75,0.05550000000000008,Low Efficiency
TIC-7625,Closed,Medium,Portal,Wi-Fi Access,Network,L2 Technical Support,2025-09-28 16:48:00,24,15.57,On-Time,5.0,India,20.59,78.96,4,0,0,8.43,4.8,0.35124999999999995,1.0,0.61075,Standard
TIC-7626,Open,Medium,Phone,License Request,Software,Infrastructure,2025-08-08 06:37:00,24,,Pending,3.022642390289449,Germany,51.16,10.45,8,1,1,,2.6666666666666665,,0.5056605975723623,,Pending
TIC-7627,Closed,Medium,Chat,License Request,Software,Security Admin,2025-12-13 02:57:00,24,22.83,On-Time,4.0,UK,55.37,-3.43,5,0,0,1.1700000000000017,4.0,0.04875000000000007,0.75,0.3292500000000001,Low Efficiency
TIC-7628,Closed,Critical,Email,Suspicious Email,Security,Network Ops,2025-04-02 23:49:00,4,0.39,On-Time,5.0,Brazil,-14.23,-51.92,8,0,0,3.61,0.4444444444444444,0.9025,1.0,0.9415,High Performer
TIC-7629,Closed,Medium,Phone,License Request,Software,L1 Service Desk,2025-06-20 23:13:00,24,20.28,On-Time,3.0,UK,55.37,-3.43,3,0,0,3.719999999999999,6.0,0.15499999999999992,0.5,0.2929999999999999,Low Efficiency
TIC-7630,Open,Low,Email,Monitor Issue,Hardware,Security Admin,2025-01-18 03:01:00,48,,Pending,3.022642390289449,Germany,51.16,10.45,4,1,1,,9.6,,0.5056605975723623,,Pending
TIC-7631,Closed,Low,Chat,MFA Reset,Security,Network Ops,2025-04-27 23:13:00,48,47.6,On-Time,5.0,India,20.59,78.96,2,0,0,0.3999999999999986,16.0,0.008333333333333304,1.0,0.405,Standard
TIC-7632,Closed,Medium,Phone,Keyboard/Mouse,Hardware,L2 Technical Support,2025-03-21 09:58:00,24,32.79,Breached,2.0,UK,55.37,-3.43,3,0,0,-8.79,6.0,-0.36624999999999996,0.25,0.0,Low Efficiency
TIC-7633,Closed,Low,Portal,Keyboard/Mouse,Hardware,Network Ops,2025-07-13 15:41:00,48,70.1,Breached,5.0,Germany,51.16,10.45,2,0,0,-22.099999999999994,16.0,-0.4604166666666665,1.0,0.12375000000000014,Low Efficiency
TIC-7634,Closed,Medium,Phone,Wi-Fi Access,Network,L2 Technical Support,2025-03-12 03:32:00,24,34.28,Breached,1.0,Brazil,-14.23,-51.92,2,0,0,-10.280000000000001,8.0,-0.42833333333333345,0.0,0.0,Low Efficiency
TIC-7635,Resolved,Medium,Portal,Keyboard/Mouse,Hardware,L1 Service Desk,2025-10-28 10:18:00,24,41.68,Breached,3.022642390289449,India,20.59,78.96,7,0,1,-17.68,3.0,-0.7366666666666666,0.5056605975723623,0.0,Low Efficiency
TIC-7636,Closed,High,Phone,Bug Report,Software,Network Ops,2025-03-30 00:15:00,8,1.01,On-Time,1.0,USA,37.09,-95.71,12,0,0,6.99,0.6153846153846154,0.87375,0.0,0.52425,Standard
TIC-7637,Closed,Medium,Chat,Port Request,Network,Security Admin,2025-05-11 03:31:00,24,26.47,Breached,2.0,UK,55.37,-3.43,6,0,0,-2.469999999999999,3.4285714285714284,-0.10291666666666655,0.25,0.03825000000000008,Low Efficiency
TIC-7638,Closed,Medium,Email,Printer,Hardware,Network Ops,2025-03-25 23:11:00,24,31.83,Breached,1.0,India,20.59,78.96,6,0,0,-7.829999999999998,3.4285714285714284,-0.32624999999999993,0.0,0.0,Low Efficiency
TIC-7639,Closed,Critical,Phone,Suspicious Email,Security,Network Ops,2025-06-17 06:16:00,4,1.42,On-Time,5.0,India,20.59,78.96,3,0,0,2.58,1.0,0.645,1.0,0.787,High Performer
TIC-7640,Closed,High,Chat,Update Failure,Software,L1 Service Desk,2025-04-30 17:47:00,8,7.86,On-Time,1.0,India,20.59,78.96,4,0,0,0.13999999999999968,1.6,0.01749999999999996,0.0,0.010499999999999976,Low Efficiency
TIC-7641,Closed,Medium,Phone,Printer,Hardware,Network Ops,2025-11-17 09:48:00,24,29.65,Breached,5.0,India,20.59,78.96,1,0,0,-5.649999999999999,12.0,-0.2354166666666666,1.0,0.25875000000000004,Low Efficiency
TIC-7642,Closed,Low,Email,Password Reset,Security,L2 Technical Support,2025-01-10 20:42:00,48,46.9,On-Time,1.0,India,20.59,78.96,7,0,0,1.1000000000000014,6.0,0.022916666666666696,0.0,0.013750000000000017,Low Efficiency
TIC-7643,Closed,Low,Portal,Laptop Repair,Hardware,L1 Service Desk,2025-07-01 20:49:00,48,54.94,Breached,1.0,Brazil,-14.23,-51.92,5,0,0,-6.939999999999998,8.0,-0.14458333333333329,0.0,0.0,Low Efficiency
TIC-7644,Closed,Critical,Phone,MFA Reset,Security,Security Admin,2025-03-13 23:01:00,4,3.92,On-Time,5.0,Brazil,-14.23,-51.92,8,0,0,0.08000000000000007,0.4444444444444444,0.020000000000000018,1.0,0.41200000000000003,Standard
TIC-7645,Closed,Medium,Chat,Access Revoked,Security,L1 Service Desk,2025-07-08 21:41:00,24,0.34,On-Time,1.0,India,20.59,78.96,3,0,0,23.66,6.0,0.9858333333333333,0.0,0.5915,Standard
TIC-7646,Closed,Low,Email,Wi-Fi Access,Network,Security Admin,2025-09-07 03:03:00,48,52.11,Breached,2.0,USA,37.09,-95.71,2,0,0,-4.109999999999999,16.0,-0.08562500000000006,0.25,0.04862499999999997,Low Efficiency
TIC-7647,Closed,High,Portal,VPN Drop,Network,L2 Technical Support,2025-07-10 15:10:00,8,9.73,Breached,5.0,UK,55.37,-3.43,4,0,0,-1.7300000000000004,1.6,-0.21625000000000005,1.0,0.27025,Low Efficiency
TIC-7648,Closed,Medium,Phone,License Request,Software,Network Ops,2025-10-16 21:37:00,24,12.01,On-Time,2.0,Brazil,-14.23,-51.92,11,0,0,11.99,2.0,0.4995833333333334,0.25,0.39975000000000005,Low Efficiency
TIC-7649,Closed,Medium,Phone,Wi-Fi Access,Network,L1 Service Desk,2025-04-28 01:11:00,24,12.36,On-Time,4.0,USA,37.09,-95.71,3,0,0,11.64,6.0,0.485,0.75,0.591,Standard
TIC-7650,Closed,Medium,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,2025-02-09 23:34:00,24,24.32,Breached,3.0,India,20.59,78.96,8,0,0,-0.3200000000000003,2.6666666666666665,-0.01333333333333342,0.5,0.19199999999999995,Low Efficiency
TIC-7651,Closed,Low,Email,License Request,Software,L1 Service Desk,2025-08-24 16:27:00,48,8.07,On-Time,1.0,Germany,51.16,10.45,5,0,0,39.93,8.0,0.831875,0.0,0.499125,Standard
TIC-7652,Closed,Medium,Chat,License Request,Software,Infrastructure,2025-04-06 14:19:00,24,3.03,On-Time,4.0,USA,37.09,-95.71,12,0,0,20.97,1.8461538461538463,0.87375,0.75,0.82425,High Performer
TIC-7653,Closed,High,Email,VPN Drop,Network,Network Ops,2025-05-23 14:38:00,8,13.81,Breached,5.0,UK,55.37,-3.43,5,0,0,-5.8100000000000005,1.3333333333333333,-0.7262500000000001,1.0,0.0,Low Efficiency
TIC-7654,Closed,High,Email,Bug Report,Software,L2 Technical Support,2025-11-28 09:06:00,8,7.58,On-Time,3.0,India,20.59,78.96,9,0,0,0.41999999999999993,0.8,0.05249999999999999,0.5,0.2315,Low Efficiency
TIC-7655,Closed,Medium,Chat,Wi-Fi Access,Network,Network Ops,2025-07-12 18:55:00,24,17.29,On-Time,2.0,India,20.59,78.96,1,0,0,6.710000000000001,12.0,0.2795833333333334,0.25,0.26775000000000004,Low Efficiency
TIC-7656,Closed,Medium,Portal,Login Issue,Software,Network Ops,2025-03-04 18:51:00,24,26.1,Breached,2.0,Germany,51.16,10.45,4,0,0,-2.1000000000000014,4.8,-0.08750000000000013,0.25,0.047499999999999924,Low Efficiency
TIC-7657,Resolved,Critical,Chat,Keyboard/Mouse,Hardware,L1 Service Desk,2025-04-20 18:48:00,4,2.89,On-Time,3.022642390289449,UK,55.37,-3.43,5,0,1,1.1099999999999999,0.6666666666666666,0.27749999999999997,0.5056605975723623,0.3687642390289449,Low Efficiency
TIC-7658,Closed,Medium,Phone,Laptop Repair,Hardware,Network Ops,2025-12-03 22:34:00,24,34.14,Breached,1.0,USA,37.09,-95.71,7,0,0,-10.14,3.0,-0.4225000000000001,0.0,0.0,Low Efficiency
TIC-7659,Closed,Critical,Phone,Laptop Repair,Hardware,L1 Service Desk,2025-02-03 06:23:00,4,2.14,On-Time,4.0,UK,55.37,-3.43,5,0,0,1.8599999999999999,0.6666666666666666,0.46499999999999997,0.75,0.579,Standard
TIC-7660,Closed,Low,Chat,VPN Drop,Network,L2 Technical Support,2025-12-19 01:20:00,48,25.29,On-Time,5.0,India,20.59,78.96,2,0,0,22.71,16.0,0.473125,1.0,0.683875,Standard
TIC-7661,Closed,High,Phone,Slow Internet,Network,L2 Technical Support,2025-06-01 00:50:00,8,7.3,On-Time,3.0,USA,37.09,-95.71,1,0,0,0.7000000000000002,4.0,0.08750000000000002,0.5,0.2525,Low Efficiency
TIC-7662,Closed,Critical,Phone,Printer,Hardware,Network Ops,2025-12-17 16:35:00,4,7.12,Breached,4.0,UK,55.37,-3.43,3,0,0,-3.12,1.0,-0.78,0.75,0.0,Low Efficiency
TIC-7663,Closed,High,Chat,Password Reset,Security,Security Admin,2025-09-08 11:25:00,8,7.56,On-Time,3.0,USA,37.09,-95.71,7,0,0,0.4400000000000004,1.0,0.05500000000000005,0.5,0.23300000000000004,Low Efficiency
TIC-7664,Closed,Critical,Portal,MFA Reset,Security,L1 Service Desk,2025-07-03 12:25:00,4,0.34,On-Time,5.0,UK,55.37,-3.43,7,0,0,3.66,0.5,0.915,1.0,0.9490000000000001,High Performer
TIC-7665,Closed,Medium,Phone,Laptop Repair,Hardware,Infrastructure,2025-12-09 06:04:00,24,26.42,Breached,1.0,India,20.59,78.96,2,0,0,-2.4200000000000017,8.0,-0.10083333333333333,0.0,0.0,Low Efficiency
TIC-7666,Resolved,Critical,Email,Password Reset,Security,Network Ops,2025-01-28 20:38:00,4,1.22,On-Time,3.022642390289449,India,20.59,78.96,7,0,1,2.7800000000000002,0.5,0.6950000000000001,0.5056605975723623,0.6192642390289449,Standard
TIC-7667,Closed,Low,Phone,Access Revoked,Security,L2 Technical Support,2025-10-31 23:13:00,48,7.74,On-Time,3.0,Germany,51.16,10.45,3,0,0,40.26,12.0,0.83875,0.5,0.7032499999999999,Standard
TIC-7668,Closed,Medium,Portal,Access Revoked,Security,Security Admin,2025-08-21 16:59:00,24,10.26,On-Time,5.0,UK,55.37,-3.43,3,0,0,13.74,6.0,0.5725,1.0,0.7435,Standard
TIC-7669,Open,Low,Portal,Slow Internet,Network,Infrastructure,2025-12-12 03:56:00,48,,Pending,3.022642390289449,Brazil,-14.23,-51.92,1,1,1,,24.0,,0.5056605975723623,,Pending
TIC-7670,Closed,High,Phone,Update Failure,Software,Network Ops,2025-05-14 02:31:00,8,6.27,On-Time,1.0,India,20.59,78.96,12,0,0,1.7300000000000004,0.6153846153846154,0.21625000000000005,0.0,0.12975000000000003,Low Efficiency
TIC-7671,Closed,Medium,Phone,Update Failure,Software,L2 Technical Support,2025-01-19 15:29:00,24,18.77,On-Time,1.0,UK,55.37,-3.43,7,0,0,5.23,3.0,0.21791666666666665,0.0,0.13074999999999998,Low Efficiency
TIC-7672,Closed,High,Portal,Monitor Issue,Hardware,Network Ops,2025-05-18 03:53:00,8,7.09,On-Time,5.0,USA,37.09,-95.71,5,0,0,0.9100000000000001,1.3333333333333333,0.11375000000000002,1.0,0.46825000000000006,Standard
TIC-7673,Closed,High,Email,Password Reset,Security,Infrastructure,2025-05-22 23:53:00,8,8.54,Breached,1.0,Brazil,-14.23,-51.92,4,0,0,-0.5399999999999991,1.6,-0.0674999999999999,0.0,0.0,Low Efficiency
TIC-7674,Closed,Low,Phone,Monitor Issue,Hardware,Infrastructure,2025-12-19 02:03:00,48,56.13,Breached,2.0,UK,55.37,-3.43,1,0,0,-8.130000000000003,24.0,-0.16937500000000005,0.25,0.0,Low Efficiency
TIC-7675,Closed,High,Email,Login Issue,Software,L1 Service Desk,2025-10-27 16:24:00,8,8.22,Breached,2.0,Brazil,-14.23,-51.92,11,0,0,-0.22000000000000064,0.6666666666666666,-0.02750000000000008,0.25,0.08349999999999996,Low Efficiency
TIC-7676,Closed,High,Portal,Slow Internet,Network,Infrastructure,2025-05-07 09:36:00,8,5.94,On-Time,5.0,UK,55.37,-3.43,5,0,0,2.0599999999999996,1.3333333333333333,0.25749999999999995,1.0,0.5545,Standard
TIC-7677,Closed,High,Phone,Wi-Fi Access,Network,L2 Technical Support,2025-01-01 19:15:00,8,11.49,Breached,3.0,Germany,51.16,10.45,2,0,0,-3.49,2.6666666666666665,-0.43625,0.5,0.0,Low Efficiency
TIC-7678,Closed,Medium,Phone,Bug Report,Software,Network Ops,2025-12-07 09:06:00,24,3.93,On-Time,4.0,UK,55.37,-3.43,7,0,0,20.07,3.0,0.8362499999999999,0.75,0.80175,High Performer
TIC-7679,Closed,Medium,Phone,Laptop Repair,Hardware,Network Ops,2025-03-02 17:58:00,24,39.71,Breached,2.0,India,20.59,78.96,6,0,0,-15.71,3.4285714285714284,-0.6545833333333333,0.25,0.0,Low Efficiency
TIC-7680,Closed,Medium,Portal,Slow Internet,Network,L2 Technical Support,2025-04-21 10:22:00,24,23.59,On-Time,3.0,India,20.59,78.96,1,0,0,0.41000000000000014,12.0,0.01708333333333334,0.5,0.21025000000000002,Low Efficiency
TIC-7681,Closed,Medium,Portal,Monitor Issue,Hardware,Network Ops,2025-12-20 22:48:00,24,34.41,Breached,5.0,USA,37.09,-95.71,2,0,0,-10.409999999999997,8.0,-0.43374999999999986,1.0,0.1397500000000001,Low Efficiency
TIC-7682,Closed,Medium,Phone,Port Request,Network,L2 Technical Support,2025-06-08 00:50:00,24,24.86,Breached,4.0,India,20.59,78.96,4,0,0,-0.8599999999999994,4.8,-0.035833333333333384,0.75,0.2785,Low Efficiency
TIC-7683,Closed,Medium,Phone,Keyboard/Mouse,Hardware,L1 Service Desk,2025-04-15 02:23:00,24,38.15,Breached,5.0,UK,55.37,-3.43,2,0,0,-14.149999999999999,8.0,-0.5895833333333333,1.0,0.04625000000000001,Low Efficiency
TIC-7684,Closed,High,Phone,Password Reset,Security,Network Ops,2025-02-10 03:28:00,8,8.4,Breached,1.0,USA,37.09,-95.71,5,0,0,-0.40000000000000036,1.3333333333333333,-0.050000000000000044,0.0,0.0,Low Efficiency
TIC-7685,Closed,Critical,Email,Suspicious Email,Security,L2 Technical Support,2025-05-28 02:10:00,4,2.5,On-Time,4.0,Germany,51.16,10.45,4,0,0,1.5,0.8,0.375,0.75,0.525,Standard
TIC-7686,Closed,Medium,Phone,Laptop Repair,Hardware,Security Admin,2025-08-03 09:53:00,24,20.3,On-Time,1.0,Germany,51.16,10.45,2,0,0,3.6999999999999993,8.0,0.15416666666666667,0.0,0.0925,Low Efficiency
TIC-7687,Closed,High,Phone,Suspicious Email,Security,Security Admin,2025-05-29 15:00:00,8,6.67,On-Time,4.0,USA,37.09,-95.71,1,0,0,1.33,4.0,0.16625,0.75,0.39975000000000005,Low Efficiency
TIC-7688,Closed,Low,Chat,Monitor Issue,Hardware,Infrastructure,2025-02-06 10:15:00,48,28.29,On-Time,4.0,UK,55.37,-3.43,5,0,0,19.71,8.0,0.410625,0.75,0.546375,Standard
TIC-7689,Closed,Medium,Chat,Bug Report,Software,L1 Service Desk,2025-01-07 12:49:00,24,21.11,On-Time,1.0,Brazil,-14.23,-51.92,7,0,0,2.8900000000000006,3.0,0.12041666666666673,0.0,0.07225000000000004,Low Efficiency
TIC-7690,Closed,Low,Email,Laptop Repair,Hardware,L1 Service Desk,2025-12-01 11:08:00,48,85.79,Breached,1.0,Brazil,-14.23,-51.92,2,0,0,-37.790000000000006,16.0,-0.7872916666666667,0.0,0.0,Low Efficiency
TIC-7691,Closed,High,Chat,Login Issue,Software,Infrastructure,2025-02-10 14:26:00,8,8.48,Breached,1.0,Brazil,-14.23,-51.92,9,0,0,-0.4800000000000004,0.8,-0.06000000000000005,0.0,0.0,Low Efficiency
TIC-7692,Open,Low,Phone,Slow Internet,Network,L2 Technical Support,2025-04-12 16:53:00,48,,Pending,3.022642390289449,Brazil,-14.23,-51.92,3,1,1,,12.0,,0.5056605975723623,,Pending
TIC-7693,Closed,Medium,Portal,Laptop Repair,Hardware,Infrastructure,2025-05-30 09:12:00,24,24.46,Breached,4.0,USA,37.09,-95.71,6,0,0,-0.46000000000000085,3.4285714285714284,-0.019166666666666776,0.75,0.2885,Low Efficiency
TIC-7694,Closed,High,Portal,VPN Drop,Network,Network Ops,2025-04-11 09:07:00,8,11.62,Breached,5.0,UK,55.37,-3.43,5,0,0,-3.619999999999999,1.3333333333333333,-0.4524999999999999,1.0,0.12850000000000011,Low Efficiency
TIC-7695,Open,Medium,Portal,Port Request,Network,L2 Technical Support,2025-06-27 15:13:00,24,,Pending,3.022642390289449,USA,37.09,-95.71,6,1,1,,3.4285714285714284,,0.5056605975723623,,Pending
TIC-7696,Closed,Medium,Email,Bug Report,Software,Infrastructure,2025-07-13 21:44:00,24,5.6,On-Time,2.0,Germany,51.16,10.45,3,0,0,18.4,6.0,0.7666666666666667,0.25,0.56,Standard
TIC-7697,Closed,Medium,Phone,VPN Drop,Network,Security Admin,2025-06-16 02:21:00,24,39.44,Breached,3.0,Germany,51.16,10.45,7,0,0,-15.439999999999998,3.0,-0.6433333333333333,0.5,0.0,Low Efficiency
TIC-7698,Closed,Medium,Chat,Keyboard/Mouse,Hardware,Network Ops,2025-06-28 05:45:00,24,28.55,Breached,5.0,Germany,51.16,10.45,6,0,0,-4.550000000000001,3.4285714285714284,-0.18958333333333344,1.0,0.28624999999999995,Low Efficiency
TIC-7699,Resolved,Medium,Chat,Printer,Hardware,Infrastructure,2025-08-21 23:19:00,24,27.6,Breached,3.022642390289449,Germany,51.16,10.45,4,0,1,-3.6000000000000014,4.8,-0.15000000000000013,0.5056605975723623,0.11226423902894483,Low Efficiency
TIC-7700,Closed,High,Email,License Request,Software,Infrastructure,2025-07-14 15:34:00,8,0.4,On-Time,3.0,USA,37.09,-95.71,8,0,0,7.6,0.8888888888888888,0.95,0.5,0.77,High Performer
TIC-7701,Closed,High,Phone,Port Request,Network,Network Ops,2025-11-09 03:13:00,8,5.21,On-Time,3.0,Germany,51.16,10.45,6,0,0,2.79,1.1428571428571428,0.34875,0.5,0.40925,Standard
TIC-7702,Closed,Critical,Email,Printer,Hardware,Infrastructure,2025-12-27 07:24:00,4,5.14,Breached,2.0,UK,55.37,-3.43,3,0,0,-1.1399999999999997,1.0,-0.2849999999999999,0.25,0.0,Low Efficiency
TIC-7703,Closed,Medium,Email,MFA Reset,Security,L2 Technical Support,2025-11-23 18:51:00,24,16.31,On-Time,2.0,USA,37.09,-95.71,3,0,0,7.690000000000001,6.0,0.3204166666666667,0.25,0.29225,Low Efficiency
TIC-7704,Open,Medium,Phone,Keyboard/Mouse,Hardware,Network Ops,2025-01-05 21:10:00,24,,Pending,3.022642390289449,Brazil,-14.23,-51.92,3,1,1,,6.0,,0.5056605975723623,,Pending
TIC-7705,Open,Low,Portal,Bug Report,Software,Network Ops,2025-04-03 14:24:00,48,,Pending,3.022642390289449,UK,55.37,-3.43,3,1,1,,12.0,,0.5056605975723623,,Pending
TIC-7706,Closed,High,Email,Access Revoked,Security,Security Admin,2025-04-26 17:12:00,8,6.66,On-Time,2.0,Brazil,-14.23,-51.92,6,0,0,1.3399999999999999,1.1428571428571428,0.16749999999999998,0.25,0.2005,Low Efficiency
TIC-7707,Closed,Medium,Portal,Monitor Issue,Hardware,Network Ops,2025-08-13 08:13:00,24,33.84,Breached,3.0,India,20.59,78.96,1,0,0,-9.840000000000003,12.0,-0.41000000000000014,0.5,0.0,Low Efficiency
