Ticket_ID,Status,Priority,Source,Topic,Category,Agent_Group,Created_time,Expected_SLA_resolve,Resolution_Duration,SLA_Status,Survey_Results,Country,Latitude,Longitude,Agent_interactions
TIC-7996,Closed,Medium,Phone,Keyboard/Mouse,Hardware,Security Admin,03-06-2025 14:27,24,35.35,Breached,3,India,20.59,78.96,7
TIC-7997,Closed,Medium,Chat,Password Reset,Security,L2 Technical Support,03-07-2025 17:51,24,25.75,Breached,3,Germany,51.16,10.45,4
TIC-7998,Resolved,High,Chat,Laptop Repair,Hardware,L1 Service Desk,28-09-2025 18:39,8,9.49,Breached,,UK,55.37,-3.43,8
TIC-7999,Closed,Medium,Chat,Access Revoked,Security,Infrastructure,28-02-2025 19:28,24,21.53,On-Time,3,USA,37.09,-95.71,3
TIC-8000,Closed,Low,Phone,Slow Internet,Network,L1 Service Desk,24-03-2025 21:40,48,32.37,On-Time,5,India,20.59,78.96,8
TIC-8001,Closed,Medium,Chat,Password Reset,Security,L1 Service Desk,10-12-2025 15:20,24,12.44,On-Time,2,Germany,51.16,10.45,7
TIC-8002,Closed,Medium,Phone,Login Issue,Software,L2 Technical Support,04-05-2025 20:41,24,25.54,Breached,4,Brazil,-14.23,-51.92,4
TIC-8003,Closed,Medium,Chat,Wi-Fi Access,Network,Network Ops,12-04-2025 18:25,24,25.9,Breached,2,India,20.59,78.96,8
TIC-8004,Closed,High,Chat,MFA Reset,Security,Network Ops,29-07-2025 14:34,8,1.79,On-Time,4,Brazil,-14.23,-51.92,6
TIC-8005,Closed,Critical,Phone,VPN Drop,Network,Security Admin,20-10-2025 04:07,4,4.15,Breached,5,USA,37.09,-95.71,2
TIC-8006,Closed,Medium,Chat,MFA Reset,Security,Infrastructure,23-12-2025 04:50,24,15.04,On-Time,4,USA,37.09,-95.71,3
TIC-8007,Open,High,Chat,Port Request,Network,Network Ops,25-02-2025 17:01,8,,Pending,,Germany,51.16,10.45,6
TIC-8008,Open,High,Email,Laptop Repair,Hardware,L2 Technical Support,15-12-2025 01:18,8,,Pending,,Germany,51.16,10.45,4
TIC-8009,Closed,Low,Phone,Login Issue,Software,L2 Technical Support,17-05-2025 02:50,48,15.6,On-Time,4,USA,37.09,-95.71,10
TIC-8010,Closed,Low,Email,Monitor Issue,Hardware,Infrastructure,23-02-2025 22:37,48,57.66,Breached,3,India,20.59,78.96,6
TIC-8011,Closed,High,Portal,Update Failure,Software,Infrastructure,12-05-2025 14:49,8,8.61,Breached,2,USA,37.09,-95.71,3
TIC-8012,Closed,Low,Email,Slow Internet,Network,L1 Service Desk,30-06-2025 01:20,48,82.34,Breached,1,Brazil,-14.23,-51.92,3
TIC-8013,Closed,Low,Portal,VPN Drop,Network,L1 Service Desk,24-06-2025 04:05,48,76.85,Breached,3,Brazil,-14.23,-51.92,4
TIC-8014,Closed,Low,Chat,Password Reset,Security,L1 Service Desk,19-03-2025 19:46,48,30.39,On-Time,2,UK,55.37,-3.43,6
TIC-8015,Closed,Medium,Portal,Laptop Repair,Hardware,Security Admin,10-04-2025 15:40,24,29.98,Breached,3,India,20.59,78.96,7
TIC-8016,Closed,Low,Phone,Suspicious Email,Security,Network Ops,07-01-2025 03:52,48,34.75,On-Time,1,UK,55.37,-3.43,1
TIC-8017,Closed,Medium,Portal,MFA Reset,Security,Infrastructure,20-11-2025 18:00,24,12.25,On-Time,4,India,20.59,78.96,7
TIC-8018,Closed,Low,Email,Printer,Hardware,Security Admin,29-10-2025 15:16,48,85.91,Breached,5,UK,55.37,-3.43,7
TIC-8019,Closed,Low,Chat,Password Reset,Security,Network Ops,27-06-2025 18:42,48,47.39,On-Time,2,UK,55.37,-3.43,8
TIC-8020,Closed,High,Portal,VPN Drop,Network,L2 Technical Support,23-08-2025 04:34,8,10.65,Breached,4,India,20.59,78.96,7
TIC-8021,Closed,Low,Portal,License Request,Software,Infrastructure,31-01-2025 02:34,48,40.19,On-Time,1,Brazil,-14.23,-51.92,9
TIC-8022,Closed,High,Email,License Request,Software,L2 Technical Support,07-08-2025 14:00,8,3.66,On-Time,4,India,20.59,78.96,4
TIC-8023,Closed,Low,Chat,MFA Reset,Security,Security Admin,04-04-2025 03:48,48,5.19,On-Time,3,Germany,51.16,10.45,4
TIC-8024,Closed,Medium,Portal,Bug Report,Software,Network Ops,22-04-2025 00:48,24,1.69,On-Time,2,Brazil,-14.23,-51.92,6
TIC-8025,Closed,Low,Portal,Password Reset,Security,Network Ops,24-12-2025 09:00,48,9.88,On-Time,1,USA,37.09,-95.71,2
TIC-8026,Resolved,High,Chat,VPN Drop,Network,Infrastructure,29-11-2025 23:36,8,7.64,On-Time,,Brazil,-14.23,-51.92,7
TIC-8027,Closed,Critical,Email,MFA Reset,Security,Security Admin,22-01-2025 09:25,4,3.11,On-Time,1,India,20.59,78.96,8
TIC-8028,Closed,Low,Chat,Password Reset,Security,L1 Service Desk,25-01-2025 01:33,48,37.38,On-Time,3,Germany,51.16,10.45,1
TIC-8029,Closed,Medium,Portal,Suspicious Email,Security,Infrastructure,30-10-2025 07:16,24,1.92,On-Time,3,Brazil,-14.23,-51.92,3
TIC-8030,Closed,Critical,Portal,VPN Drop,Network,L1 Service Desk,07-06-2025 01:03,4,6.97,Breached,5,India,20.59,78.96,1
TIC-8031,Closed,Medium,Portal,Update Failure,Software,L2 Technical Support,27-01-2025 15:27,24,0.56,On-Time,2,USA,37.09,-95.71,6
TIC-8032,Closed,Medium,Email,MFA Reset,Security,L2 Technical Support,02-09-2025 08:58,24,13.02,On-Time,5,UK,55.37,-3.43,1
TIC-8033,Closed,Medium,Phone,Bug Report,Software,L1 Service Desk,09-02-2025 05:27,24,20.16,On-Time,4,India,20.59,78.96,7
TIC-8034,Closed,High,Portal,Bug Report,Software,Infrastructure,03-12-2025 00:19,8,3.9,On-Time,2,UK,55.37,-3.43,12
TIC-8035,Closed,Critical,Chat,Update Failure,Software,Infrastructure,25-10-2025 03:55,4,1.73,On-Time,4,USA,37.09,-95.71,4
TIC-8036,Closed,Critical,Phone,Keyboard/Mouse,Hardware,L2 Technical Support,30-11-2025 10:19,4,3.21,On-Time,3,UK,55.37,-3.43,1
TIC-8037,Closed,Medium,Phone,Slow Internet,Network,L1 Service Desk,17-08-2025 09:52,24,13.71,On-Time,5,India,20.59,78.96,3
TIC-8038,Closed,Medium,Email,VPN Drop,Network,Network Ops,13-06-2025 02:15,24,13.86,On-Time,5,Germany,51.16,10.45,3
TIC-8039,Closed,Medium,Chat,Password Reset,Security,Security Admin,03-01-2025 10:00,24,2.67,On-Time,5,UK,55.37,-3.43,2
TIC-8040,Closed,Medium,Portal,Printer,Hardware,Network Ops,23-09-2025 01:50,24,12.95,On-Time,3,UK,55.37,-3.43,8
TIC-8041,Closed,Low,Email,VPN Drop,Network,Infrastructure,22-11-2025 14:50,48,41.64,On-Time,2,UK,55.37,-3.43,7
TIC-8042,Closed,Medium,Email,Login Issue,Software,L1 Service Desk,17-01-2025 02:56,24,13.61,On-Time,5,USA,37.09,-95.71,4
TIC-8043,Closed,Medium,Email,Wi-Fi Access,Network,L2 Technical Support,06-07-2025 14:21,24,36.88,Breached,1,India,20.59,78.96,6
TIC-8044,Closed,Medium,Chat,Wi-Fi Access,Network,Security Admin,15-05-2025 05:12,24,17.66,On-Time,3,India,20.59,78.96,7
TIC-8045,Closed,Low,Portal,Update Failure,Software,L2 Technical Support,02-02-2025 10:13,48,48.78,Breached,2,UK,55.37,-3.43,4
TIC-8046,Closed,High,Portal,Monitor Issue,Hardware,L1 Service Desk,25-11-2025 13:44,8,7.79,On-Time,1,India,20.59,78.96,1
TIC-8047,Closed,High,Phone,Port Request,Network,L1 Service Desk,11-05-2025 23:39,8,12.4,Breached,2,Germany,51.16,10.45,1
TIC-8048,Closed,Low,Email,Bug Report,Software,L1 Service Desk,09-01-2025 12:23,48,15.28,On-Time,2,Germany,51.16,10.45,3
TIC-8049,Closed,Low,Portal,Slow Internet,Network,L1 Service Desk,24-03-2025 02:38,48,79.78,Breached,2,Brazil,-14.23,-51.92,5
TIC-8050,Closed,Medium,Phone,Access Revoked,Security,Network Ops,02-10-2025 04:59,24,25.81,Breached,2,Brazil,-14.23,-51.92,1
TIC-8051,Closed,Low,Phone,MFA Reset,Security,Network Ops,08-07-2025 22:31,48,49.88,Breached,4,UK,55.37,-3.43,4
TIC-8052,Closed,Medium,Email,Password Reset,Security,Network Ops,01-12-2025 14:15,24,1.98,On-Time,3,Brazil,-14.23,-51.92,4
TIC-8053,Closed,High,Chat,Update Failure,Software,Network Ops,07-06-2025 18:56,8,7.63,On-Time,1,USA,37.09,-95.71,4
TIC-8054,Closed,High,Chat,MFA Reset,Security,L1 Service Desk,07-05-2025 07:15,8,6.02,On-Time,1,Germany,51.16,10.45,4
TIC-8055,Closed,Medium,Chat,Update Failure,Software,Infrastructure,23-04-2025 12:27,24,14.48,On-Time,4,India,20.59,78.96,3
TIC-8056,Closed,Medium,Email,Login Issue,Software,Security Admin,02-03-2025 12:48,24,18.57,On-Time,4,India,20.59,78.96,4
TIC-8057,Closed,Low,Email,VPN Drop,Network,Security Admin,31-10-2025 15:27,48,81.44,Breached,2,UK,55.37,-3.43,2
TIC-8058,Resolved,Low,Email,Keyboard/Mouse,Hardware,Network Ops,17-11-2025 03:22,48,43.33,On-Time,,Germany,51.16,10.45,2
TIC-8059,Closed,Medium,Phone,Bug Report,Software,Network Ops,26-09-2025 02:40,24,19.53,On-Time,2,India,20.59,78.96,9
TIC-8060,Closed,Low,Phone,Access Revoked,Security,L1 Service Desk,04-08-2025 15:22,48,0.27,On-Time,1,Germany,51.16,10.45,4
TIC-8061,Closed,High,Portal,Access Revoked,Security,Security Admin,18-04-2025 16:13,8,3.5,On-Time,1,Brazil,-14.23,-51.92,8
TIC-8062,Closed,High,Phone,Access Revoked,Security,L2 Technical Support,24-10-2025 14:56,8,6.78,On-Time,1,Germany,51.16,10.45,7
TIC-8063,Closed,Critical,Chat,VPN Drop,Network,L2 Technical Support,30-05-2025 10:43,4,5.5,Breached,4,India,20.59,78.96,4
TIC-8064,Closed,Medium,Email,Printer,Hardware,L2 Technical Support,24-09-2025 06:50,24,24.62,Breached,3,USA,37.09,-95.71,1
TIC-8065,Resolved,High,Email,Access Revoked,Security,L2 Technical Support,22-08-2025 16:49,8,5.8,On-Time,,UK,55.37,-3.43,4
TIC-8066,Closed,Medium,Phone,Printer,Hardware,Security Admin,02-06-2025 07:05,24,18.41,On-Time,5,UK,55.37,-3.43,7
TIC-8067,Closed,Medium,Chat,Wi-Fi Access,Network,L1 Service Desk,06-06-2025 09:51,24,37.68,Breached,3,UK,55.37,-3.43,3
TIC-8068,Closed,Medium,Portal,Login Issue,Software,Security Admin,26-06-2025 14:57,24,24.7,Breached,4,Germany,51.16,10.45,5
TIC-8069,Closed,Critical,Chat,Access Revoked,Security,L2 Technical Support,17-08-2025 00:22,4,3.69,On-Time,5,India,20.59,78.96,2
TIC-8070,Closed,Low,Chat,MFA Reset,Security,L2 Technical Support,28-03-2025 17:36,48,13.72,On-Time,1,Brazil,-14.23,-51.92,6
TIC-8071,Resolved,High,Chat,Suspicious Email,Security,Infrastructure,17-02-2025 16:06,8,3.49,On-Time,,UK,55.37,-3.43,2
TIC-8072,Closed,Low,Email,Printer,Hardware,Infrastructure,08-09-2025 14:15,48,82.44,Breached,1,India,20.59,78.96,1
TIC-8073,Closed,Medium,Chat,MFA Reset,Security,L2 Technical Support,24-01-2025 16:35,24,24.74,Breached,4,India,20.59,78.96,8
TIC-8074,Closed,Critical,Email,MFA Reset,Security,Network Ops,22-10-2025 03:21,4,0.37,On-Time,5,Germany,51.16,10.45,6
TIC-8075,Closed,High,Portal,License Request,Software,Infrastructure,03-08-2025 01:32,8,8.79,Breached,1,UK,55.37,-3.43,12
TIC-8076,Closed,Medium,Phone,Printer,Hardware,L2 Technical Support,02-09-2025 21:50,24,25.03,Breached,4,India,20.59,78.96,2
TIC-8077,Closed,High,Portal,License Request,Software,Security Admin,17-07-2025 13:22,8,8.61,Breached,1,UK,55.37,-3.43,7
TIC-8078,Resolved,High,Chat,Keyboard/Mouse,Hardware,L2 Technical Support,06-11-2025 06:25,8,4.65,On-Time,,USA,37.09,-95.71,8
TIC-8079,Closed,High,Phone,License Request,Software,Network Ops,12-11-2025 00:56,8,4.67,On-Time,3,Brazil,-14.23,-51.92,10
TIC-8080,Closed,High,Phone,Suspicious Email,Security,Network Ops,17-07-2025 08:10,8,5.59,On-Time,3,UK,55.37,-3.43,8
TIC-8081,Closed,Medium,Chat,Login Issue,Software,Security Admin,30-06-2025 01:24,24,8.59,On-Time,2,UK,55.37,-3.43,6
TIC-8082,Closed,High,Portal,Bug Report,Software,Infrastructure,27-12-2025 22:57,8,7.87,On-Time,5,Brazil,-14.23,-51.92,6
TIC-8083,Closed,Medium,Portal,VPN Drop,Network,Infrastructure,07-12-2025 15:49,24,14.01,On-Time,3,USA,37.09,-95.71,2
TIC-8084,Resolved,High,Portal,Suspicious Email,Security,L1 Service Desk,11-08-2025 09:19,8,8.6,Breached,,Germany,51.16,10.45,4
TIC-8085,Resolved,Low,Email,VPN Drop,Network,L1 Service Desk,24-09-2025 07:45,48,53.93,Breached,,UK,55.37,-3.43,6
TIC-8086,Closed,High,Chat,Laptop Repair,Hardware,L1 Service Desk,18-10-2025 13:21,8,11.32,Breached,1,Germany,51.16,10.45,8
TIC-8087,Closed,High,Email,MFA Reset,Security,L2 Technical Support,16-09-2025 14:22,8,1.76,On-Time,5,India,20.59,78.96,6
TIC-8088,Closed,Medium,Portal,Monitor Issue,Hardware,L1 Service Desk,19-05-2025 08:36,24,24.41,Breached,2,Germany,51.16,10.45,1
TIC-8089,Closed,Medium,Chat,Printer,Hardware,Security Admin,29-10-2025 17:11,24,23.38,On-Time,1,UK,55.37,-3.43,5
TIC-8090,Resolved,Medium,Chat,Laptop Repair,Hardware,L2 Technical Support,23-11-2025 18:28,24,33.62,Breached,,Brazil,-14.23,-51.92,1
TIC-8091,Closed,Medium,Portal,Password Reset,Security,L1 Service Desk,10-06-2025 17:41,24,19.85,On-Time,2,India,20.59,78.96,7
TIC-8092,Closed,Medium,Chat,Password Reset,Security,L2 Technical Support,21-01-2025 14:48,24,11.63,On-Time,3,India,20.59,78.96,6
TIC-8093,Resolved,Medium,Phone,VPN Drop,Network,L1 Service Desk,14-12-2025 09:13,24,40.72,Breached,,Germany,51.16,10.45,8
TIC-8094,Closed,High,Chat,Port Request,Network,Network Ops,03-09-2025 09:35,8,13,Breached,3,India,20.59,78.96,7
TIC-8095,Closed,Medium,Chat,Login Issue,Software,L1 Service Desk,13-12-2025 01:22,24,21.18,On-Time,4,Brazil,-14.23,-51.92,9
TIC-8096,Resolved,Critical,Portal,Port Request,Network,Infrastructure,08-03-2025 14:54,4,6.13,Breached,,UK,55.37,-3.43,2
TIC-8097,Resolved,Medium,Chat,Login Issue,Software,L1 Service Desk,31-12-2025 15:42,24,14.39,On-Time,,India,20.59,78.96,3
TIC-8098,Closed,Low,Email,Update Failure,Software,L1 Service Desk,03-08-2025 06:26,48,30.25,On-Time,5,UK,55.37,-3.43,8
TIC-8099,Open,High,Chat,Slow Internet,Network,Security Admin,11-02-2025 14:18,8,,Pending,,India,20.59,78.96,7
TIC-8100,Closed,Low,Phone,Slow Internet,Network,Security Admin,16-05-2025 23:24,48,27.92,On-Time,2,Brazil,-14.23,-51.92,4
TIC-8101,Closed,Medium,Chat,Bug Report,Software,Network Ops,18-04-2025 17:21,24,23.56,On-Time,3,Brazil,-14.23,-51.92,12
TIC-8102,Resolved,High,Chat,Monitor Issue,Hardware,L1 Service Desk,27-07-2025 17:39,8,7.34,On-Time,,UK,55.37,-3.43,3
TIC-8103,Closed,Medium,Portal,Printer,Hardware,Security Admin,07-07-2025 20:06,24,18.03,On-Time,1,Germany,51.16,10.45,2
TIC-8104,Closed,Medium,Email,Slow Internet,Network,Network Ops,24-01-2025 05:37,24,28.5,Breached,1,India,20.59,78.96,2
TIC-8105,Closed,Medium,Chat,Access Revoked,Security,Infrastructure,31-03-2025 02:18,24,10.99,On-Time,5,India,20.59,78.96,5
TIC-8106,Closed,Medium,Email,Keyboard/Mouse,Hardware,Infrastructure,09-01-2025 07:20,24,18.87,On-Time,3,USA,37.09,-95.71,5
TIC-8107,Closed,High,Portal,Printer,Hardware,L1 Service Desk,30-03-2025 08:09,8,10.14,Breached,3,Brazil,-14.23,-51.92,1
TIC-8108,Closed,Medium,Portal,License Request,Software,L1 Service Desk,07-05-2025 20:24,24,1.06,On-Time,4,USA,37.09,-95.71,11
TIC-8109,Closed,Medium,Portal,Suspicious Email,Security,L1 Service Desk,28-02-2025 05:58,24,24.94,Breached,1,UK,55.37,-3.43,6
TIC-8110,Closed,Low,Chat,Update Failure,Software,Network Ops,30-05-2025 11:22,48,39.63,On-Time,1,USA,37.09,-95.71,11
TIC-8111,Closed,Medium,Phone,Login Issue,Software,Infrastructure,29-07-2025 03:00,24,0.91,On-Time,4,Brazil,-14.23,-51.92,9
TIC-8112,Closed,Critical,Email,Suspicious Email,Security,L1 Service Desk,03-01-2025 20:21,4,1.78,On-Time,2,UK,55.37,-3.43,4
TIC-8113,Closed,Low,Portal,Keyboard/Mouse,Hardware,Infrastructure,12-02-2025 00:58,48,62.73,Breached,1,Brazil,-14.23,-51.92,7
TIC-8114,Closed,Critical,Chat,Wi-Fi Access,Network,Network Ops,27-10-2025 07:53,4,4.89,Breached,2,India,20.59,78.96,4
TIC-8115,Resolved,Critical,Phone,Keyboard/Mouse,Hardware,L1 Service Desk,21-04-2025 15:16,4,3.98,On-Time,,Germany,51.16,10.45,4
TIC-8116,Resolved,Medium,Phone,Keyboard/Mouse,Hardware,L1 Service Desk,11-11-2025 02:35,24,20.49,On-Time,,Germany,51.16,10.45,5
TIC-8117,Closed,High,Email,Update Failure,Software,Security Admin,18-03-2025 18:32,8,0.99,On-Time,3,UK,55.37,-3.43,4
TIC-8118,Resolved,Medium,Portal,Login Issue,Software,Security Admin,30-07-2025 09:33,24,17.45,On-Time,,Germany,51.16,10.45,6
TIC-8119,Closed,Low,Chat,Wi-Fi Access,Network,L2 Technical Support,15-05-2025 17:22,48,52.42,Breached,4,Germany,51.16,10.45,1
TIC-8120,Closed,Low,Portal,VPN Drop,Network,Infrastructure,17-04-2025 00:17,48,67,Breached,1,USA,37.09,-95.71,2
TIC-8121,Resolved,Low,Phone,Access Revoked,Security,Infrastructure,20-06-2025 16:43,48,49.49,Breached,,USA,37.09,-95.71,4
TIC-8122,Closed,High,Email,Update Failure,Software,L1 Service Desk,01-04-2025 02:13,8,2.2,On-Time,2,UK,55.37,-3.43,10
TIC-8123,Closed,Medium,Email,Bug Report,Software,L1 Service Desk,09-01-2025 11:37,24,23.13,On-Time,3,USA,37.09,-95.71,8
TIC-8124,Closed,Medium,Phone,License Request,Software,L1 Service Desk,10-04-2025 11:12,24,21.77,On-Time,4,Germany,51.16,10.45,11
TIC-8125,Closed,Medium,Portal,Port Request,Network,L1 Service Desk,06-10-2025 06:18,24,12.8,On-Time,4,India,20.59,78.96,8
TIC-8126,Closed,Low,Phone,Bug Report,Software,L1 Service Desk,07-06-2025 16:52,48,23.21,On-Time,4,UK,55.37,-3.43,6
TIC-8127,Closed,Low,Chat,Monitor Issue,Hardware,L1 Service Desk,07-01-2025 21:47,48,46.51,On-Time,3,USA,37.09,-95.71,4
TIC-8128,Closed,High,Email,Printer,Hardware,Infrastructure,11-11-2025 12:56,8,7.59,On-Time,4,UK,55.37,-3.43,1
TIC-8129,Open,High,Chat,Access Revoked,Security,Infrastructure,10-04-2025 05:36,8,,Pending,,India,20.59,78.96,4
TIC-8130,Closed,Medium,Phone,MFA Reset,Security,L1 Service Desk,03-07-2025 02:59,24,20.89,On-Time,1,Germany,51.16,10.45,6
TIC-8131,Closed,Medium,Phone,Printer,Hardware,Infrastructure,10-03-2025 00:21,24,21.8,On-Time,3,Germany,51.16,10.45,2
TIC-8132,Closed,Medium,Email,Port Request,Network,L2 Technical Support,05-06-2025 22:33,24,28.35,Breached,2,USA,37.09,-95.71,6
TIC-8133,Closed,Medium,Email,Slow Internet,Network,Security Admin,01-10-2025 17:36,24,29.26,Breached,3,Germany,51.16,10.45,1
TIC-8134,Closed,Low,Phone,VPN Drop,Network,Infrastructure,03-10-2025 13:14,48,50.3,Breached,4,Brazil,-14.23,-51.92,3
TIC-8135,Closed,Critical,Chat,Printer,Hardware,L2 Technical Support,11-09-2025 20:03,4,4.82,Breached,1,UK,55.37,-3.43,3
TIC-8136,Closed,Low,Chat,Monitor Issue,Hardware,L2 Technical Support,10-08-2025 12:54,48,63.6,Breached,5,Germany,51.16,10.45,7
TIC-8137,Closed,High,Chat,Login Issue,Software,Infrastructure,05-05-2025 03:04,8,2.4,On-Time,1,UK,55.37,-3.43,9
TIC-8138,Closed,High,Chat,Wi-Fi Access,Network,L2 Technical Support,01-03-2025 14:45,8,5.21,On-Time,5,India,20.59,78.96,4
TIC-8139,Closed,Medium,Email,Password Reset,Security,Infrastructure,25-04-2025 05:35,24,13.84,On-Time,2,USA,37.09,-95.71,3
TIC-8140,Closed,Low,Email,Access Revoked,Security,Security Admin,15-06-2025 14:00,48,10.89,On-Time,3,USA,37.09,-95.71,2
TIC-8141,Closed,Low,Chat,Port Request,Network,L1 Service Desk,27-12-2025 14:47,48,58.44,Breached,1,UK,55.37,-3.43,3
TIC-8142,Closed,Medium,Chat,Printer,Hardware,Infrastructure,29-07-2025 06:02,24,33.48,Breached,3,USA,37.09,-95.71,4
TIC-8143,Closed,Medium,Email,Login Issue,Software,L2 Technical Support,20-09-2025 18:37,24,12.31,On-Time,1,India,20.59,78.96,3
TIC-8144,Closed,Medium,Chat,VPN Drop,Network,L1 Service Desk,12-07-2025 11:33,24,24.54,Breached,5,USA,37.09,-95.71,2
TIC-8145,Closed,High,Phone,Printer,Hardware,L2 Technical Support,01-01-2025 06:42,8,9.72,Breached,2,Brazil,-14.23,-51.92,4
TIC-8146,Open,Low,Email,Access Revoked,Security,L1 Service Desk,01-06-2025 12:27,48,,Pending,,Brazil,-14.23,-51.92,5
TIC-8147,Closed,Critical,Email,Wi-Fi Access,Network,Security Admin,15-09-2025 06:38,4,4.55,Breached,3,Germany,51.16,10.45,1
TIC-8148,Closed,High,Portal,Password Reset,Security,Network Ops,27-03-2025 00:33,8,1.34,On-Time,5,Brazil,-14.23,-51.92,1
TIC-8149,Resolved,Low,Chat,Access Revoked,Security,Security Admin,22-07-2025 15:28,48,23.84,On-Time,,India,20.59,78.96,4
TIC-8150,Closed,Medium,Email,Update Failure,Software,Security Admin,08-04-2025 02:59,24,2.9,On-Time,2,USA,37.09,-95.71,9
TIC-8151,Closed,Medium,Chat,Password Reset,Security,Infrastructure,21-12-2025 22:22,24,18.93,On-Time,4,UK,55.37,-3.43,7
TIC-8152,Closed,High,Portal,Slow Internet,Network,Infrastructure,05-05-2025 16:17,8,12.35,Breached,5,Germany,51.16,10.45,3
TIC-8153,Closed,Medium,Portal,Password Reset,Security,L1 Service Desk,23-04-2025 12:17,24,18.43,On-Time,2,India,20.59,78.96,6
TIC-8154,Closed,Low,Phone,Bug Report,Software,L1 Service Desk,23-09-2025 14:27,48,7.86,On-Time,1,USA,37.09,-95.71,11
TIC-8155,Closed,Low,Email,Printer,Hardware,L1 Service Desk,20-01-2025 15:20,48,77.67,Breached,3,UK,55.37,-3.43,3
TIC-8156,Closed,Low,Email,Bug Report,Software,L1 Service Desk,02-10-2025 00:05,48,14.99,On-Time,4,Brazil,-14.23,-51.92,7
TIC-8157,Closed,Medium,Email,Login Issue,Software,Security Admin,25-10-2025 16:27,24,9.4,On-Time,5,India,20.59,78.96,12
TIC-8158,Closed,Medium,Phone,Printer,Hardware,Network Ops,02-06-2025 05:36,24,35.2,Breached,3,Germany,51.16,10.45,7
TIC-8159,Closed,Low,Chat,MFA Reset,Security,L1 Service Desk,18-09-2025 05:16,48,16.05,On-Time,1,Germany,51.16,10.45,6
TIC-8160,Closed,Low,Chat,Bug Report,Software,Security Admin,17-10-2025 08:24,48,20.59,On-Time,3,UK,55.37,-3.43,12
TIC-8161,Closed,Medium,Chat,Monitor Issue,Hardware,L1 Service Desk,07-10-2025 03:15,24,18.39,On-Time,2,Germany,51.16,10.45,2
TIC-8162,Resolved,Medium,Portal,Access Revoked,Security,Security Admin,16-02-2025 01:54,24,18.6,On-Time,,Germany,51.16,10.45,7
TIC-8163,Closed,Medium,Chat,Wi-Fi Access,Network,Security Admin,23-10-2025 04:48,24,23.4,On-Time,2,Brazil,-14.23,-51.92,4
TIC-8164,Closed,High,Email,Wi-Fi Access,Network,L1 Service Desk,08-12-2025 23:55,8,4.84,On-Time,2,India,20.59,78.96,1
TIC-8165,Closed,Medium,Portal,Login Issue,Software,L1 Service Desk,01-01-2025 05:26,24,4.05,On-Time,3,USA,37.09,-95.71,7
TIC-8166,Closed,Medium,Email,Bug Report,Software,Network Ops,03-11-2025 16:13,24,10.79,On-Time,5,USA,37.09,-95.71,11
TIC-8167,Closed,Low,Email,Laptop Repair,Hardware,L1 Service Desk,21-08-2025 00:46,48,56.95,Breached,3,Brazil,-14.23,-51.92,6
TIC-8168,Closed,Medium,Chat,Login Issue,Software,L2 Technical Support,27-05-2025 08:06,24,4.42,On-Time,5,India,20.59,78.96,9
TIC-8169,Closed,Medium,Portal,Keyboard/Mouse,Hardware,Network Ops,15-10-2025 05:59,24,13.45,On-Time,5,USA,37.09,-95.71,8
TIC-8170,Closed,High,Phone,Monitor Issue,Hardware,Security Admin,04-03-2025 16:25,8,7.36,On-Time,2,India,20.59,78.96,6
TIC-8171,Closed,High,Chat,Access Revoked,Security,Network Ops,02-12-2025 21:23,8,8.61,Breached,2,Germany,51.16,10.45,4
TIC-8172,Closed,Medium,Phone,Slow Internet,Network,L1 Service Desk,14-09-2025 18:03,24,41.01,Breached,4,Brazil,-14.23,-51.92,2
TIC-8173,Closed,Medium,Chat,Access Revoked,Security,L2 Technical Support,03-11-2025 12:09,24,22.99,On-Time,4,USA,37.09,-95.71,7
TIC-8174,Closed,Medium,Portal,Monitor Issue,Hardware,L1 Service Desk,21-09-2025 02:02,24,37.03,Breached,5,India,20.59,78.96,7
